YEAR,GDP
2007,79611888213
1969,79705906247
2007,79712087912
1982,80237821909
1978,80265619485
2004,80322313000
1960,80355307367
1960,80518696001
1977,80600122702
1962,80601939635
2015,80611989527
2014,80656100000
1986,80779930657
2005,80797945205
1999,80832351746
1984,80839093483
1987,80844264668
1961,80983672522
2006,81003884545
1992,81024550303
2000,81026297144
2014,81034395059
1967,81133120065
1964,81150996705
1960,81231814846
1964,81316003236
2016,81321876307
2002,81357602950
1990,81456918679
1998,81577430181
1994,81703500846
1975,81716751698
1964,81749006382
1977,81825783186
2002,81910771994
1983,81949458262
1980,82058912465
1986,82107924006
2014,82151588419
1997,82344260571
2010,82470913121
1982,82696902010
1989,82709161099
1970,82807754900
1997,82826141714
1996,82848140618
2003,82924503943
1980,82984078069
1999,82995147090
1971,83066378876
1978,83172550737
2003,83244801093
1977,83283328419
1994,83473610538
2003,83620628582
1995,83705340576
1984,83795680815
2003,83908206456
2005,83914521341
1985,83918139386
2008,84178032716
1987,84283995065
1982,84307486837
1973,84374541625
1999,84445473111
1970,84723556607
1970,84723556607
1998,84828807556
1997,84952360922
1986,85129207948
2003,85324771841
2004,85324998814
1990,85343063966
1963,85443766670
1991,85500935935
1963,85551113767
1987,85695861148
1998,85707636233
1997,85843534589
1993,86051188950
1974,86129928027
2005,86142018069
1999,86186158685
1999,86283126844
1961,86287335349
1983,86298501963
2007,86304245825
1994,86307135997
1992,86383121297
1972,86442205439
1986,86468659534
1985,86730038793
1986,86961922765
1983,87024427973
2015,87132800000
2008,87140405361
1987,87172789528
2006,87276164365
2015,87501423882
1983,87650915976
2004,87845420504
2002,87850683979
1984,87880468269
1995,87890009877
1970,87896095224
2012,87924544000
1968,87942231678
1975,88003984000
1986,88078729452
1976,88102107647
2003,88250885550
1988,88256074766
1985,88416668900
2006,88643193062
1995,88704944179
1962,88753234542
1983,88786580363
2007,88840050497
1974,88906411201
1963,88910024330
2009,88945625174
1991,88959620136
1976,89023915584
1978,89080486979
1991,89242382961
1993,89255751015
2001,89286208629
1979,89394085658
2010,89501012916
2007,89524131617
1981,89629496833
2005,89685725230
1988,89756617174
2016,89768598023
1989,89980034520
1971,90042201739
1971,90042201739
1998,90082029831
1984,90345970378
1979,90391877325
1972,90429767477
1972,90429767477
1979,90472481235
1999,90710704807
1985,90809969344
1988,90852814005
1965,90950278258
1988,90950952691
2015,91030959455
1981,91053516660
2001,91053518664
1998,91331203433
2004,91371239765
2000,91599121613
2008,91631278239
1987,91642093873
2002,91941192896
2008,92507257784
1995,92507279383
1982,92588895020
1970,92602973434
2001,92783947368
2002,92893587734
2009,92897320376
1977,93136775103
2010,93216746662
2016,93270479389
1996,93313723635
1962,93332172395
1964,93387598814
2012,93413992956
1963,93626166816
2008,93639316000
2000,93789736842
1987,94230055659
1992,94337050693
1980,94362275579
1995,94366389840
2003,94684584163
1965,94704785437
1965,94897351256
1964,94906593388
1993,95019103603
2013,95129659000
2016,95335111741
1989,95344459279
2016,95584380032
1990,95714254328
2000,95833932715
1973,95853382653
1973,95886132381
1973,95886132381
1982,95994076758
1993,96045645026
1982,96056301101
2009,96385638000
1996,96403758865
1995,96419225744
1997,96462655240
1984,96597434180
1986,96824536113
2003,97001377569
1974,97009800115
1969,97085082807
2015,97156119150
1975,97159222028
1996,97160109278
1975,97226546497
1984,97376234702
1998,97516392241
1999,97617718261
2001,97632008710
2002,97724004252
1991,97729178472
2009,97798351648
1990,97891090929
2002,97933391976
1983,97967495416
1999,97976886247
2004,97977766198
2011,98181259740
2002,98187518525
1974,98198276857
2001,98203546156
1991,98234695722
2012,98266306615
2010,98381268000
1998,98443739941
2013,98478349315
2016,98613972000
1987,98640481087
1999,98691939591
1964,98849108077
1975,98970041042
1973,98971784199
1986,99036165210
2008,99130304099
2004,99210392858
1971,99271961478
2015,99290381000
1962,99366717908
1981,99446432260
2003,99627140274
1985,99635251825
2005,99697566668
1994,99698453261
1984,99705701419
1971,99800958648
2000,99838543960
2000,99853528745
2000,99886577331
1963,99955845906
1997,100005323302
1997,100163995151
1985,100273097170
2008,100324627215
1995,100343219507
2011,100351670000
1996,100450040958
1967,100458487188
1981,100499312749
1989,100564924189
1965,100595782309
1967,100662752165
1979,100816612472
2002,100845263158
1996,100854996423
2014,100948236941
2012,101080738000
2015,101187079463
1976,101346972433
2011,101370474295
1968,101487443061
1988,101491555405
2006,101550654721
1998,101623389922
1968,101693800242
2014,101726331000
2001,101760254592
1978,101788475086
1988,101900260856
1965,102160571409
2007,102170981144
1979,102343390447
2009,102477791472
1978,102517451754
1989,102633789558
1985,102805186199
2015,102962245247
1978,102969762222
2005,103071585463
2013,103134778000
2005,103198228459
2001,103311640572
1994,103321570859
1973,103394104060
1973,103394104060
1983,103533702639
1989,103556833462
2016,103606321693
1966,103675705108
1966,103886511741
1985,103897846494
2004,103905882353
1983,103979106778
1964,103992305875
2004,104066609518
2011,104115923083
1992,104272278635
2000,104337372362
1982,104470999714
1968,104702736248
1981,104722428738
2007,104849886826
1976,104974158578
1980,105070816411
1974,105136007529
1991,105143232380
1974,105145803084
1981,105290614081
1966,105628070343
2009,105899930507
2009,106014659770
1983,106265348541
1997,106278152761
1984,106285277142
1997,106659508271
1998,106764286056
2013,106825649872
1965,106853155865
1987,107028115536
1966,107090721447
1989,107143348667
1987,107414974090
2006,107484034871
1992,107602689041
1984,107661673735
2006,107753069307
1985,107766112124
1976,107775403067
1993,108809058859
1981,108993981316
1988,109103056148
2001,109133515615
1987,109414353172
2005,109502102511
2000,109591707802
2002,109816201498
2002,109911457198
1996,109957321960
2014,110081248587
2003,110202368421
1977,110266116082
1998,110276913363
1966,110597467199
1980,110634541737
1994,110803391517
2016,110875579087
1986,110934442763
1964,111011134838
1987,111106191358
1967,111185383410
1983,111314328474
1992,111452869378
1994,111543057647
2006,111606899682
2009,111660855043
1965,111682430851
1982,111711490075
1979,111859676268
2005,112248353105
1989,112409236409
2004,112453382330
1985,112514448262
1992,112625431378
1969,112676874822
2000,112687704932
1982,112767844571
1990,113010829349
1970,113021271995
2005,113035361317
1972,113082820992
1998,113675706127
1972,113687586299
1999,113848450088
1997,113919163421
1969,113986160858
2004,114188557567
1969,114217932022
1975,114465300290
1999,114558598920
2015,114567298106
2007,114641097818
1988,114656536467
2005,114719425473
1997,114724862034
2008,115270054945
2010,115279077465
2006,115295199392
2009,115308661143
2012,115398371428
2010,115419050942
1986,115537126326
1988,115552848548
1990,115553279481
2002,115748110113
2010,115931749697
1998,115979230547
1992,116224673043
1975,116337021938
1994,116601802107
1979,116938066868
2006,117027304747
1997,117046198971
2004,117074863822
1966,117136947969
2000,117140723529
1999,117189920212
1989,117218646278
2009,117227769792
1990,117630271802
1986,118063300657
1995,118133634072
1976,118185307386
1988,118331510445
2000,118358489958
1978,118400631626
1980,119008334606
1989,119064708328
2004,119162172468
1994,119278991736
1965,119371791470
1993,119431418788
1967,119466139620
1984,119624858116
1990,119791683308
1977,119866746569
1967,120080359870
2001,120296746257
1993,120353947981
1996,120403931885
1989,120496362916
2008,120550599815
1993,120579072751
1986,120661220336
2003,120719032497
2009,120822986521
1985,120888467159
2002,121069378150
2009,121337372728
2001,121545880984
1992,121554021679
2001,121600818310
1979,121646718574
2003,121659449227
1991,121872464483
2006,122210719246
1966,122549825339
1996,122629812841
2015,122879042002
2001,122903960205
2005,122964812046
1988,123057861334
2006,123533036668
1975,123709376568
1967,123781880218
1991,123943432441
1998,123981736420
1987,124168442860
1991,124170512498
1971,124261125468
2003,124346358067
1966,124411912028
1990,124491404586
2004,124749736842
1990,124813263926
2013,124912063308
2010,125122306346
1967,125155133958
1974,125253027720
1974,125253027720
1977,125395875999
2000,125539893127
1974,125629150790
1974,125666113209
1974,125666113209
1993,125716795445
2016,125816640421
1982,125948756439
1988,126206817196
2000,126392308498
1999,126668932160
2014,126776874217
1997,126833123354
1995,126833608616
2003,126864966909
2001,126878750296
1989,126907408968
1970,127054824460
1994,127131461120
2000,127298727791
1970,127313168493
2005,127417688056
1999,127465545493
1980,127508202373
2003,127586973492
2001,127600897387
1982,127683940853
2012,127856647108
1981,127858412114
1991,127866490222
1994,127916911099
2002,127945378411
1991,128062928785
2002,128626917504
2011,128637938711
1993,128889832383
1989,128902675071
1983,129171635311
2001,129250111857
1987,129279648797
1990,129332509496
1992,129439244131
1986,129440194508
1968,129699733259
1968,129847107788
2000,130133845771
1988,130138553201
2007,130478960092
2009,130593960612
1970,130671946244
1994,130690172297
2001,130706147871
1992,130838040068
2010,130922638689
1966,131018820033
1976,131167736496
1976,131167736496
1973,131321859214
1986,131569338035
2008,131613661510
1980,131644491209
1977,132089531435
1996,132099404608
1991,132223268491
2000,132339311284
1967,132634611148
1996,132655593112
1993,132967901415
1991,133034561578
1989,133105805928
2008,133279679483
1988,133339397080
2012,133355749482
2008,133441612247
2014,133503411376
1994,133681898769
1998,133936359591
1987,134009995923
1967,134187210192
1995,134199346405
2002,134228697534
1974,134250629862
2002,134300851255
1993,134309759158
1975,134416247898
1975,134416247898
1979,134540324561
1992,134545231417
1968,134570903699
1979,134793820289
2007,134977087734
1994,135174886489
2013,135215704419
1999,135225868315
2004,135445033199
1978,135468782811
2011,135539438560
1981,135584627037
1994,135812069769
2010,136013155905
2001,136191353468
2005,136280689891
1992,136313684978
2000,136361854808
1971,136600969175
1999,136631966609
2002,136678803905
1995,136878366230
1971,136878723645
1992,137087876662
2009,137211039898
2006,137264061106
2016,137278320084
2007,137314617476
1965,137326339591
2004,137615670728
1998,137774361015
1975,138160503656
1975,138201570745
1975,138201570745
1990,138247261093
2010,138516722650
1973,138544284709
1991,139224732275
1997,139378996056
2002,139552983249
1994,139752450152
2007,139850794387
1980,140088635568
2014,140118140455
1993,140181890979
1987,140263679437
1995,140582479964
1969,140725497222
2011,140782064609
1992,141269409080
1990,141352368715
1990,141517648888
1985,142009922306
1984,142075910371
1995,142137319588
1968,142216630532
2005,142462925574
1999,142540728958
1974,142659976453
2007,142719009901
1997,143157600025
1987,143177200301
1993,143195607582
1993,143252490707
1995,143343036342
1999,143471305440
2005,143534102611
1998,143540877746
1974,144182133388
1984,144300309667
1998,144428172835
1968,144510148768
1995,144652912433
1983,144719716102
1969,144755178876
1972,144780887782
1976,144846175400
2006,145429764861
2005,145510008135
1996,145861612826
1987,146133338196
2005,146566266311
2010,146580949349
1968,146601072686
1988,146663532195
1994,146683499006
1998,146775498080
2008,147395833333
2010,147528937029
1996,147607982695
2006,147797218201
2004,147824370320
2001,147865835778
2010,148047348241
1971,148113896325
1986,148376104540
1983,148866910908
1970,148948860281
1999,149063127838
2007,149359920006
1980,149452950457
1978,149540752829
1980,149887465181
2013,149990451022
1976,150024157647
1991,150027833333
1976,150065750976
1976,150065750976
1997,150180268649
1987,150194077688
1990,150676291094
1969,150729643378
2004,150738716810
1979,150950826965
1982,151393150594
1998,151436686945
1983,151487045479
1977,151656859736
1977,151656859736
1992,151742111972
1995,152027402450
1989,152201964463
1981,152280469183
2003,152280653544
1995,152281115075
1960,152378454684
2007,152385716312
2016,152451923077
1997,152586154514
1976,152678020453
1992,152915624327
1982,153239017560
1961,153311493572
2003,153544751395
1960,153611968411
2002,153830947017
1978,153870462416
1976,153940455342
2006,153966916311
2011,154027536232
1961,154058410879
1998,154165219812
1986,154482372839
1985,154705670372
2006,154788024806
1972,154995777797
1972,155310934932
1995,155460285076
2006,155463807113
2000,155563887046
1995,155730586475
1975,155791345570
2012,155820001920
1994,156162311732
1983,156365156618
1982,156456858051
1996,156517602049
1990,156731265034
1970,157275868996
1962,157634158384
1999,157758167978
1961,157896674355
2008,157998423132
1997,158318501147
1992,158459130435
1996,158662398745
1969,158795498475
1962,158916755210
2005,158963779475
2016,159049096745
1997,159117799530
1996,159717233622
1996,159942880457
1978,160163483073
1974,160408697648
1991,160526313815
2002,160612026755
1975,160984432183
2010,161207268655
1997,161354369893
2003,161384522525
1999,161716960000
1969,161958447587
1981,162039376225
1984,162276728620
1999,162286003693
2006,162590145580
2014,162631763879
2006,162690965596
2008,162818181818
2011,163159671670
1988,163167853538
2003,163313573580
1975,163431551780
1996,163517783497
1970,163725174761
2000,164158800460
2003,164285114673
1980,164541738059
2015,164641483516
2004,164657930453
2001,164791416350
2003,164964195260
1989,165100094595
1977,165362050849
1977,165419484974
1977,165419484974
1962,165672342325
1999,165768095392
2015,165874330876
1997,165963557410
1986,166179914409
1991,166247954702
2002,166349228737
2007,166451213396
1990,166463386663
1971,166564460755
1990,166763060662
1977,167308327684
1976,167340358213
2009,167422949529
1994,167439883605
2011,167775274725
2010,167998080493
1963,168090855530
2009,168152775283
1996,168214011925
1993,168233897472
2009,168334599538
2011,168461998741
1998,168886163222
2004,169099768875
1995,169278552851
2001,169403241524
2009,169481317540
1995,169485941048
2001,169637750176
1999,169717677901
1972,169965034965
2008,170077814106
1983,170486866357
2001,170832093271
1960,170979365243
2008,171000691878
2003,171071106095
2013,171222025117
2000,171315639983
2016,171489001692
2007,171536685396
1984,171635463362
2012,171664638717
2000,171668164083
2011,171761737047
2000,171885598583
1969,172204199481
2009,172389498445
1978,172583702486
1978,172583702486
2014,172885454931
2004,172895476153
1996,173363219244
1997,173537588008
2007,173605968179
1982,173720851064
1991,173794177725
1975,173834029788
2001,174003247439
2012,174070025009
2013,174161495063
2008,174195135053
1998,174388271854
1970,174710712970
1971,174869994568
1973,174913182331
1977,174938098827
2003,175256916996
2015,175562976175
1984,175632157330
2000,175670535724
2000,175702220055
2012,175781379051
1963,175902438691
1970,176071905100
1987,176101376350
1977,176171284312
2012,176192886551
1981,176804829908
1998,176992000955
1983,177176415536
1997,177352785420
1979,177376289135
2010,177406854515
2006,177840329533
2015,177911101680
1999,177965224621
1997,178034867660
1979,178280594413
